school_id,lng,lat,school,county,subcounty,n,N,prev
311,39.6690216064453,-4.01508474349976,Ngombeni,Mombasa,Kisauni,1,49,2.04081632653061
312,39.649341583252,-4.08360815048218,Jamvi,Mombasa,Likoni,1,49,2.04081632653061
313,39.6260833740234,-4.02749013900757,Johnson Academy,Mombasa,Changamwe,1,47,2.12765957446809
314,39.6941032409668,-4.00403451919556,Kagujo/Matingasi,Mombasa,Kisauni,0,50,0
315,39.6881103515625,-4.03592348098755,Kambi Kikuyu,Mombasa,Nyali,4,50,8
316,39.6870918273926,-4.04288005828857,Karama,Mombasa,Nyali,3,48,6.25
317,39.6878662109375,-4.03845834732056,Karama Catholic,Mombasa,Nyali,0,50,0
318,39.8521766662598,-3.62398099899292,Kasarani,Mombasa,Changamwe,3,49,6.12244897959184
319,39.7024879455566,-3.97861194610596,Kashani,Mombasa,Kisauni,0,50,0
320,39.7006683349609,-3.98584842681885,Kiembeni,Mombasa,Kisauni,2,50,4
321,39.6217842102051,-4.02449321746826,Kisumu Ndogo,Mombasa,Changamwe,0,50,0
322,39.6679382324219,-4.05075454711914,Kaloleni,Mombasa,Mvita,0,50,0
323,39.636173248291,-4.02753639221191,Kibarani,Mombasa,Jomvu,0,59,0
324,39.6698265075684,-4.05111837387085,Kikoani,Mombasa,Mvita,3,50,6
325,39.6456832885742,-4.09481716156006,Kindunguni A,Mombasa,Likoni,1,46,2.17391304347826
326,39.6845550537109,-4.02907085418701,Kisauni Baptist,Mombasa,Kisauni,3,42,7.14285714285714
327,39.6028900146484,-4.03914356231689,Lilongwe,Mombasa,Changamwe,1,47,2.12765957446809
328,39.6537971496582,-4.03912162780762,Little Angel Adonai,Mombasa,Mvita,2,47,4.25531914893617
329,39.615650177002,-4.02628707885742,Magongo,Mombasa,Changamwe,0,50,0
330,39.7192420959473,-3.96403336524963,Majaoni,Mombasa,Kisauni,0,50,0
331,39.6119766235352,-4.0287709236145,Majengo Mapya,Mombasa,Changamwe,0,50,0
332,39.6936683654785,-4.00068950653076,Makobeni,Mombasa,Kisauni,0,50,0
333,39.6956558227539,-4.04272174835205,Maweni,Mombasa,Nyali,1,55,1.81818181818182
334,39.6225204467773,-4.03995847702026,Mbuyuni,Mombasa,Changamwe,1,51,1.96078431372549
335,39.6246223449707,-4.02619171142578,Mcheleni,Mombasa,Changamwe,0,51,0
336,39.6255531311035,-4.03617334365845,Migadini,Mombasa,Changamwe,1,47,2.12765957446809
337,39.6963729858398,-3.99397110939026,Milimani,Mombasa,Kisauni,0,50,0
338,39.6815147399902,-4.02997255325317,Mjambere,Mombasa,Kisauni,2,50,4
339,39.6861991882324,-4.0278468132019,Mlaleo,Mombasa,Kisauni,1,53,1.88679245283019
340,39.6301307678223,-4.03373146057129,Mlolongo,Mombasa,Changamwe,2,50,4
341,39.6964454650879,-4.03968667984009,Mnazi Mmoja,Mombasa,Nyali,0,50,0
342,39.6929931640625,-4.00588607788086,Mtopanga,Mombasa,Kisauni,1,49,2.04081632653061
343,39.6081199645996,-4.02715253829956,Mwangosi,Mombasa,Changamwe,0,50,0
344,39.5741195678711,-4.00825500488281,Maganda,Mombasa,Jomvu,0,50,0
345,39.6462898254395,-3.8336067199707,Majengo,Mombasa,Mvita,1,58,1.72413793103448
346,39.6119766235352,-4.0287709236145,Majengo Mapya,Mombasa,Jomvu,0,50,0
347,39.6550140380859,-4.04069185256958,Makande,Mombasa,Mvita,1,41,2.4390243902439
348,39.659481048584,-4.03339672088623,Mary Cliff,Mombasa,Mvita,1,50,2
349,39.6944961547852,-4.03478002548218,Maweni Little Star,Mombasa,Nyali,3,49,6.12244897959184
350,39.6671485900879,-4.06753826141357,Mbaraki,Mombasa,Mvita,0,50,0
351,39.6009712219238,-3.99408984184265,Mji Wa Ngombe,Mombasa,Jomvu,0,59,0
352,39.6198196411133,-4.02951669692993,Mombasa Friendship Academy,Mombasa,Changamwe,0,53,0
353,39.6744155883789,-4.07178497314453,Mombasa,Mombasa,Mvita,0,49,0
354,39.6014289855957,-3.97615194320679,Mreroni,Mombasa,Jomvu,0,56,0
355,39.5946273803711,-4.0036416053772,Mtaa Wa Waswahili,Mombasa,Jomvu,0,59,0
356,39.6596488952637,-4.08287000656128,Muslim,Mombasa,Likoni,5,49,10.2040816326531
357,39.6604957580566,-4.05307817459106,Mvita,Mombasa,Mvita,3,54,5.55555555555556
358,39.5981864929199,-4.01142501831055,Mwamlai,Mombasa,Jomvu,2,50,4
359,39.6330757141113,-4.02654933929443,New Flats,Mombasa,Changamwe,1,54,1.85185185185185
360,39.6275978088379,-4.03091144561768,Ngaramiti,Mombasa,Changamwe,0,42,0
361,39.6236152648926,-4.0214581489563,National Housing,Mombasa,Changamwe,0,53,0
362,39.6288528442383,-4.02719020843506,Oldflats,Mombasa,Changamwe,0,52,0
363,38.3765144348145,-3.51661157608032,Peleleza,Mombasa,Likoni,4,48,8.33333333333333
364,39.669361114502,-4.07241725921631,Presbyterian Academy,Mombasa,Mvita,0,49,0
365,39.6535835266113,-4.07739496231079,Puma,Mombasa,Likoni,1,48,2.08333333333333
366,39.6980247497559,-4.01220703125,Pwani Junior,Mombasa,Nyali,0,50,0
367,39.6256294250488,-4.02393484115601,Railways,Mombasa,Changamwe,1,49,2.04081632653061
368,39.658275604248,-4.04004144668579,Ronald Ngala,Mombasa,Mvita,1,60,1.66666666666667
369,39.6220512390137,-4.03044652938843,Sadona/Akamba,Mombasa,Changamwe,0,44,0
370,39.67724609375,-4.01893663406372,Simba Wa Junda,Mombasa,Kisauni,0,50,0
371,39.6618309020996,-4.06380844116211,Sacred Heart,Mombasa,Mvita,0,50,0
372,39.6747741699219,-4.06405544281006,Serani,Mombasa,Mvita,1,47,2.12765957446809
373,39.7165908813477,-3.98437333106995,St Barnabas,Mombasa,Kisauni,8,50,16
374,39.698127746582,-4.0578351020813,St .Kelvin Nyali,Mombasa,Nyali,1,55,1.81818181818182
375,39.6694602966309,-4.0686411857605,Star Of The Sea,Mombasa,Mvita,0,50,0
376,39.5763549804688,-4.00535488128662,Station-Miritini,Mombasa,Jomvu,0,49,0
377,39.68310546875,-4.0266580581665,Toa Tugawe,Mombasa,Kisauni,4,58,6.89655172413793
378,39.6686248779297,-4.04604434967041,Tomboya,Mombasa,Mvita,4,50,8
379,39.6642990112305,-4.04695987701416,Triza Junoir,Mombasa,Mvita,0,49,0
380,39.6577033996582,-4.03535985946655,Tudor,Mombasa,Mvita,0,50,0
381,39.7213325500488,-3.97042155265808,Utange,Mombasa,Kisauni,3,49,6.12244897959184
382,37.6912574768066,-3.39677834510803,Vikwatani,Mombasa,Kisauni,0,59,0
383,39.5884590148926,-4.01329851150513,Vikobani,Mombasa,Jomvu,0,50,0
384,39.6168556213379,-4.02247142791748,Wayani,Mombasa,Changamwe,0,50,0
385,39.6999168395996,-4.02617502212524,Ziwa La Ngombe,Mombasa,Nyali,0,59,0
386,37.7623481750488,-3.26614665985107,Ziwani,Mombasa,Mvita,4,50,8
387,39.6447486877441,-3.94028329849243,Bwagamoyo,Mombasa,Likoni,6,55,10.9090909090909
388,39.645206451416,-4.09826850891113,Consolata,Mombasa,Likoni,1,44,2.27272727272727
389,39.6750450134277,-3.93404674530029,Digirikani,Mombasa,Kisauni,3,43,6.97674418604651
390,39.6505355834961,-4.09128332138062,Flats,Mombasa,Likoni,0,53,0
391,39.6436614990234,-4.10445022583008,Inuka,Mombasa,Likoni,1,50,2
392,39.7037734985352,-4.00791597366333,Kadzandani,Mombasa,Nyali,3,46,6.52173913043478
393,39.6456832885742,-4.09481716156006,Kindunguni A,Mombasa,Likoni,1,46,2.17391304347826
394,39.6818542480469,-4.0313606262207,Magodoroni /Kajiweni,Mombasa,Kisauni,4,55,7.27272727272727
395,39.6662292480469,-4.10666179656982,Maji Safi,Mombasa,Likoni,0,49,0
396,39.6657981872559,-4.09194850921631,Makao Mema,Mombasa,Likoni,0,52,0
397,39.6544799804688,-4.04409170150757,Makupa,Mombasa,Mvita,2,49,4.08163265306122
398,39.670581817627,-3.95927667617798,Marimani,Mombasa,Kisauni,8,51,15.6862745098039
399,39.6513481140137,-3.97252011299133,Maunguja,Mombasa,Kisauni,2,50,4
400,39.6956558227539,-4.04272174835205,Maweni,Mombasa,Likoni,0,49,0
401,39.6861991882324,-4.0278468132019,Mlaleo,Mombasa,Nyali,1,49,2.04081632653061
402,39.6525001525879,-4.09283018112183,Mrima Mathare,Mombasa,Likoni,0,58,0
403,39.6500701904297,-3.93583488464355,Mwakirunge,Mombasa,Kisauni,3,43,6.97674418604651
404,39.595386505127,-4.07975912094116,Mwangala,Mombasa,Likoni,5,56,8.92857142857143
405,39.6349716186523,-4.10682821273804,Mwaweche,Mombasa,Likoni,1,46,2.17391304347826
406,39.645263671875,-4.08021831512451,Mweza,Mombasa,Likoni,3,55,5.45454545454545
407,39.6426658630371,-4.09481763839722,Mweza B,Mombasa,Likoni,0,49,0
408,39.6406440734863,-4.09540557861328,Mweza C,Mombasa,Likoni,0,47,0
409,39.6959075927734,-4.02768516540527,Peculliar,Mombasa,Nyali,2,50,4
410,39.6963958740234,-4.04247856140137,Pentrose Community,Mombasa,Nyali,0,54,0
411,39.6351013183594,-4.07883167266846,Petuko,Mombasa,Likoni,14,56,25
412,39.6337242126465,-4.12159824371338,Shika Adabu,Mombasa,Likoni,1,50,2
413,39.6589698791504,-4.08865690231323,Ushindi,Mombasa,Likoni,0,52,0
414,39.6389083862305,-4.09125757217407,Vijiweni,Mombasa,Likoni,3,55,5.45454545454545
415,39.5614166259766,-4.19547653198242,Voroni,Mombasa,Kisauni,0,60,0
416,39.6956558227539,-4.04272174835205,Maweni,Taita Taveta,Taveta,0,50,0
417,37.6812515258789,-3.41421842575073,Msheghesheni,Taita Taveta,Taveta,0,50,0
418,37.6789703369141,-3.38490009307861,Chachewa,Taita Taveta,Taveta,0,49,0
419,38.4151992797852,-3.38871145248413,Baghau,Taita Taveta,Mwatate,0,50,0
420,38.3625907897949,-3.4026665687561,Boma,Taita Taveta,Wundanyi,0,55,0
421,38.6683502197266,-3.68818831443787,Bughuta,Taita Taveta,Voi,0,60,0
422,38.6712646484375,-3.85037994384766,Bungule,Taita Taveta,Voi,0,50,0
423,37.7339515686035,-3.30192089080811,Chala,Taita Taveta,Taveta,1,55,1.81818181818182
424,38.3955917358398,-3.36237335205078,Choke,Taita Taveta,Wundanyi,0,30,0
425,37.7094764709473,-3.20857238769531,Chumvini,Taita Taveta,Taveta,0,55,0
426,37.6801528930664,-3.47380828857422,Eldora Kamleza,Taita Taveta,Taveta,0,58,0
427,38.5548095703125,-3.44275665283203,Gimba,Taita Taveta,Voi,0,50,0
428,38.2744636535645,-3.40992712974548,Ilalenyi,Taita Taveta,Wundanyi,1,58,1.72413793103448
429,38.8471832275391,-3.61516833305359,Itinyi,Taita Taveta,Voi,0,36,0
430,38.6213111877441,-3.83968997001648,Jora,Taita Taveta,Voi,0,49,0
431,38.3598594665527,-3.4327929019928,Josa,Taita Taveta,Mwatate,0,48,0
432,38.7041778564453,-3.64127826690674,Kale,Taita Taveta,Voi,0,51,0
433,39.6679382324219,-4.05075454711914,Kaloleni,Taita Taveta,Voi,0,56,0
434,39.8521766662598,-3.62398099899292,Kasarani,Taita Taveta,Voi,0,47,0
435,37.7144432067871,-3.44457006454468,Kimondia,Taita Taveta,Taveta,0,54,0
436,38.3786582946777,-3.47003841400146,Kipusi,Taita Taveta,Mwatate,0,48,0
437,38.496452331543,-3.39415836334229,Kirutai,Taita Taveta,Voi,0,49,0
438,38.3751831054688,-3.51007342338562,Kitivo,Taita Taveta,Mwatate,0,50,0
439,38.3418922424316,-3.35277843475342,Kitumbi,Taita Taveta,Wundanyi,2,50,4
440,37.732795715332,-3.41916656494141,Kiungu,Taita Taveta,Taveta,1,56,1.78571428571429
441,38.5899238586426,-3.4749767780304,Kizumanzi,Taita Taveta,Voi,0,50,0
442,37.6725997924805,-3.3753604888916,Lesesia,Taita Taveta,Taveta,0,60,0
443,37.7315521240234,-3.39513993263245,Luduwai,Taita Taveta,Taveta,0,52,0
444,37.7324371337891,-3.24494624137878,Mahandakini,Taita Taveta,Taveta,0,58,0
445,37.688777923584,-3.39411568641663,Mahoo,Taita Taveta,Taveta,0,48,0
446,38.3399772644043,-3.38508558273315,Malela,Taita Taveta,Wundanyi,0,43,0
447,38.548656463623,-3.50293159484863,Marapu,Taita Taveta,Voi,0,50,0
448,37.7045021057129,-3.38568353652954,Markilorti,Taita Taveta,Taveta,0,50,0
449,38.7256050109863,-3.62189340591431,Marungu,Taita Taveta,Voi,0,50,0
450,38.3196907043457,-3.35789346694946,Mashangi,Taita Taveta,Wundanyi,0,50,0
451,38.314567565918,-3.44696497917175,Mbagha,Taita Taveta,Mwatate,0,49,0
452,38.43896484375,-3.25396513938904,Mbulia,Taita Taveta,Voi,0,51,0
453,38.3238639831543,-3.40040040016174,Mdundonyi,Taita Taveta,Wundanyi,0,50,0
454,38.9450263977051,-3.67269492149353,Miasenyi,Taita Taveta,Voi,0,51,0
455,38.4921646118164,-3.36448836326599,Mkwachunyi,Taita Taveta,Voi,0,47,0
456,38.5452651977539,-3.44835996627808,Mlegwa,Taita Taveta,Voi,1,32,3.125
457,38.3101425170898,-3.49491000175476,Mlughi,Taita Taveta,Mwatate,0,50,0
458,38.4492721557617,-3.35072159767151,Mole,Taita Taveta,Voi,0,43,0
459,37.6432685852051,-3.45732164382935,Mrabani,Taita Taveta,Taveta,1,50,2
460,38.3503379821777,-3.38481545448303,Msangarinyi,Taita Taveta,Wundanyi,0,43,0
461,38.8225440979004,-3.60031342506409,Msharinyi,Taita Taveta,Voi,1,59,1.69491525423729
462,39.3774757385254,-4.46229982376099,Mwachande,Taita Taveta,Mwatate,0,50,0
463,38.3912696838379,-3.45146203041077,Mwachawaza,Taita Taveta,Mwatate,0,49,0
464,38.4707069396973,-3.34647011756897,Mwakiki,Taita Taveta,Voi,0,50,0
465,38.3097763061523,-3.39481639862061,Mwalimo,Taita Taveta,Wundanyi,1,55,1.81818181818182
466,38.3285217285156,-3.41379404067993,Mwambalo,Taita Taveta,Wundanyi,0,46,0
467,38.3946533203125,-3.45594835281372,Mwandala,Taita Taveta,Mwatate,0,50,0
468,38.3823394775391,-3.53230166435242,Mwandisha Camp,Taita Taveta,Mwatate,2,50,4
469,38.3167114257812,-3.46885657310486,Mwangia,Taita Taveta,Mwatate,0,35,0
470,38.5557823181152,-3.3996467590332,Mwanyambo,Taita Taveta,Voi,0,51,0
471,38.3056259155273,-3.37182307243347,Mwaroko,Taita Taveta,Wundanyi,0,53,0
472,38.3969802856445,-3.49720001220703,Mwatunge,Taita Taveta,Mwatate,0,53,0
473,38.4195365905762,-3.47006344795227,Mzwanenyi,Taita Taveta,Mwatate,0,53,0
474,37.7122001647949,-3.18572592735291,Njukini,Taita Taveta,Taveta,0,54,0
475,37.7118644714355,-3.33884787559509,Nakuruto,Taita Taveta,Taveta,0,46,0
476,38.4780578613281,-3.30282044410706,Ndome,Taita Taveta,Voi,0,52,0
477,38.2815475463867,-3.40952301025391,Ndumbinyi,Taita Taveta,Wundanyi,0,53,0
478,38.383960723877,-3.36377334594727,Ngilinyi,Taita Taveta,Wundanyi,0,28,0
479,38.3340034484863,-3.35539674758911,Ngolia,Taita Taveta,Wundanyi,2,50,4
480,38.3271636962891,-3.38284373283386,Ngulu,Taita Taveta,Wundanyi,0,48,0
481,37.6953163146973,-3.41263008117676,Njoro,Taita Taveta,Taveta,1,50,2
482,37.6953163146973,-3.41263008117676,Njoro,Taita Taveta,Taveta,3,50,6
483,37.7711296081543,-3.44792342185974,Njoro Masaini,Taita Taveta,Taveta,0,48,0
484,37.771110534668,-3.51637172698975,Orkungu,Taita Taveta,Taveta,1,50,2
485,38.3866882324219,-3.32696008682251,Paranga,Taita Taveta,Wundanyi,0,49,0
486,38.3765144348145,-3.51661157608032,Peleleza,Taita Taveta,Mwatate,0,50,0
487,38.4204597473145,-3.39914655685425,Rahai,Taita Taveta,Mwatate,0,50,0
488,38.6887397766113,-3.65160322189331,Rukanga,Taita Taveta,Voi,0,50,0
489,38.6960792541504,-3.6870698928833,Sasenyi,Taita Taveta,Voi,0,50,0
490,38.4653625488281,-3.43137669563293,Shelemba,Taita Taveta,Mwatate,0,50,0
491,38.5757751464844,-3.38604664802551,Sofia,Taita Taveta,Voi,0,59,0
492,38.3615074157715,-3.39735007286072,Sungululu,Taita Taveta,Wundanyi,0,56,0
493,38.5871925354004,-3.55145835876465,Talio,Taita Taveta,Voi,0,50,0
494,37.7151565551758,-3.38948512077332,Timbila,Taita Taveta,Taveta,1,50,2
495,37.6912574768066,-3.39677834510803,Vikwatani,Taita Taveta,Taveta,0,50,0
496,38.4113006591797,-3.41611337661743,Vulumadenyi,Taita Taveta,Mwatate,0,50,0
497,38.3792877197266,-3.33559823036194,Wujaki,Taita Taveta,Wundanyi,0,48,0
498,38.3514099121094,-3.45350408554077,Wusi,Taita Taveta,Mwatate,0,51,0
499,38.3286895751953,-3.49405169487,Zare,Taita Taveta,Mwatate,0,60,0
500,37.7623481750488,-3.26614665985107,Ziwani,Taita Taveta,Taveta,3,56,5.35714285714286
501,39.4244804382324,-2.05160760879517,Assa,Tana River,Garsen,0,50,0
502,39.0165901184082,-0.726634979248047,Bangale,Tana River,Bura,0,49,0
503,39.7934799194336,-1.01790833473206,Bilbil,Tana River,Bura,2,53,3.77358490566038
504,40.105281829834,-2.26879215240479,Bilisa,Tana River,Garsen,1,50,2
505,39.6360740661621,-4.02016735076904,Bahati,Tana River,Galole,0,50,0
506,40.0153732299805,-1.39723658561707,Bohoni,Tana River,Galole,2,50,4
507,40.080997467041,-1.61230671405792,Bondeni,Tana River,Galole,1,50,2
508,40.2972450256348,-2.51081323623657,Chamwana Muma,Tana River,Garsen,29,50,58
509,40.0533676147461,-1.5581933259964,Chanani,Tana River,Galole,4,50,8
510,39.7084617614746,-1.29379332065582,Chifiri,Tana River,Galole,0,49,0
511,39.0660285949707,-2.26842856407166,Eddi Eld,Tana River,Garsen,0,11,0
512,39.6676979064941,-4.04290151596069,Fahari,Tana River,Bura,0,47,0
513,40.2102890014648,-2.33882832527161,Galili,Tana River,Garsen,7,54,12.962962962963
514,39.8182067871094,-1.18947339057922,Godia,Tana River,Bura,1,46,2.17391304347826
515,40.1800651550293,-2.23411655426025,Gaden,Tana River,Garsen,0,49,0
516,40.1786499023438,-2.2704598903656,Gamba,Tana River,Garsen,6,54,11.1111111111111
517,40.1364974975586,-1.7370377779007,Gubani,Tana River,Galole,2,50,4
518,39.8244552612305,-1.12293994426727,Hirimani,Tana River,Bura,0,50,0
519,39.8418998718262,-1.1925083398819,Huruma,Tana River,Bura,1,48,2.08333333333333
520,40.0613555908203,-1.5977566242218,Handampia,Tana River,Galole,2,51,3.92156862745098
521,39.8763580322266,-1.69287502765656,Haroresa,Tana River,Galole,2,49,4.08163265306122
522,40.1669883728027,-2.24364161491394,Imani,Tana River,Garsen,5,52,9.61538461538462
523,39.8059463500977,-0.772423326969147,Jajavo,Tana River,Bura,0,49,0
524,40.2942657470703,-2.5006365776062,Kikomo,Tana River,Garsen,23,39,58.974358974359
525,40.4671211242676,-2.47391963005066,Kilelengwani,Tana River,Garsen,11,50,22
526,40.5274848937988,-2.52414798736572,Kipini,Tana River,Garsen,5,50,10
527,40.1751976013184,-2.18081998825073,Kulesa,Tana River,Garsen,4,45,8.88888888888889
528,39.9912910461426,-1.47596204280853,Kiarakungu,Tana River,Galole,2,50,4
529,40.3660697937012,-2.50803160667419,Kibokoni,Tana River,Garsen,26,37,70.2702702702703
530,40.2116661071777,-2.43364500999451,Kipao,Tana River,Garsen,14,49,28.5714285714286
531,39.6102485656738,-0.472256660461426,Life Frontier,Tana River,Bura,0,48,0
532,40.0036125183105,-1.36996567249298,Laini,Tana River,Galole,0,50,0
533,40.0543785095215,-1.57272505760193,Lenda,Tana River,Galole,4,51,7.84313725490196
534,40.4644470214844,-2.43342852592468,Mapunga,Tana River,Garsen,0,50,0
535,40.1839485168457,-2.14930176734924,Marembo,Tana River,Garsen,0,45,0
536,39.8406753540039,-0.927831649780273,Matagala,Tana River,Bura,0,48,0
537,40.5446968078613,-2.51382899284363,Matangeni,Tana River,Garsen,1,50,2
538,39.6062393188477,-0.47381666302681,Mororo,Tana River,Bura,0,48,0
539,39.5163269042969,-0.318769991397858,Mulanjo,Tana River,Bura,0,33,0
540,40.1814117431641,-2.21159172058105,Mwewe,Tana River,Garsen,0,45,0
541,40.1768455505371,-2.06301498413086,Mwina,Tana River,Garsen,0,49,0
542,39.6462898254395,-3.8336067199707,Majengo,Tana River,Galole,3,50,6
543,40.0089378356934,-1.33496284484863,Makere,Tana River,Galole,0,50,0
544,40.1222877502441,-1.69793248176575,Masalani,Tana River,Galole,1,50,2
545,40.0397682189941,-1.53313004970551,Mikinduni,Tana River,Galole,0,52,0
546,39.8326835632324,-0.850385010242462,Nanighi,Tana River,Bura,1,50,2
547,39.4238662719727,-2.05148696899414,Odoganda,Tana River,Garsen,0,50,0
548,40.4522514343262,-2.51032114028931,Ozi,Tana River,Garsen,20,50,40
549,40.1943740844727,-2.31650924682617,Onkolde,Tana River,Garsen,10,53,18.8679245283019
550,40.2854690551758,-2.50854158401489,Semikaro,Tana River,Garsen,19,60,31.6666666666667
551,40.3245315551758,-2.52113509178162,Shirikisho,Tana River,Garsen,17,49,34.6938775510204
552,39.2058296203613,-1.53783166408539,Titila,Tana River,Galole,0,44,0
553,39.2801132202148,-0.628880023956299,Tula,Tana River,Bura,0,50,0
554,40.1070518493652,-1.77168464660645,Vukoni,Tana River,Galole,5,50,10
555,39.6690254211426,-0.786758303642273,Wekoye,Tana River,Bura,0,51,0
556,39.0248413085938,-1.61110496520996,Waldena,Tana River,Galole,0,47,0
557,39.5496864318848,-1.52595162391663,Wayuboro,Tana River,Galole,0,45,0
558,40.1105346679688,-1.79295229911804,Wenje,Tana River,Galole,6,50,12
559,40.08292,-3.16368,Sabaki,Kilifi,Magarini,0,50,0
560,39.708989,-3.86512,Chengoni,Kilifi,Kilifi South,1,50,2
561,40.11275,-3.09949,Galana,Kilifi,Magarini,0,51,0
562,40.174222,-3.023111,Garithe,Kilifi,Magarini,0,54,0
563,40.08156,-3.25523,Kijiwe Tanga,Kilifi,Magarini,1,53,1.88679245283019
564,39.39696,-3.09087,Kulalu,Kilifi,Malindi,0,47,0
565,39.925291,-3.38776,Matsangoni,Kilifi,Kilifi North,1,42,2.38095238095238
566,39.647742,-3.678898,Migumomiri,Kilifi,Ganze,0,49,0
567,39.904017,-3.378097,Mkongani,Kilifi,Kilifi North,1,57,1.75438596491228
568,40.01919,-3.18685,Mmangani,Kilifi,Malindi,1,54,1.85185185185185
569,39.69449,-3.561296,Mwaeba,Kilifi,Magarini,0,54,0
570,39.409332,-3.806963,Shangia,Kilifi,Kaloleni,0,49,0
571,39.204762,-4.189701,Gulanze,Kwale,Kinango,0,45,0
572,39.045646,-4.293679,Magombani,Kwale,Matuga,0,50,0
573,39.278261,-4.355652,Magwasheni,Kwale,Matuga,0,54,0
574,39.33675,-4.33529,Mkanda,Kwale,Matuga,3,54,5.55555555555556
575,39.683344,-4.019872,Anwar Community,Mombasa,Kisauni,1,50,2
576,39.683492,-4.022987,Golden Chariots,Mombasa,Kisauni,0,45,0
577,39.68828,-4.02913,Khadija,Mombasa,Nyali,0,39,0
578,39.63146,-4.002,Kwa Shee,Mombasa,Jomvu,0,47,0
579,39.73941,-3.96304,Shimo La Tewa,Mombasa,Kisauni,17,60,28.3333333333333
580,39.72193,-3.9727,Utange Baptist,Mombasa,Kisauni,11,50,22
581,38.362573,-3.450152,Dembwa,Taita Taveta,Mwatate,0,52,0
582,38.44441,-3.28854,Ghazi,Taita Taveta,Voi,0,51,0
583,38.58119,-3.4942,Mlondo,Taita Taveta,Voi,0,50,0
584,38.43947,-3.31792,Mrangi,Taita Taveta,Voi,1,60,1.66666666666667
585,38.43385,-3.291,Mwakajo,Taita Taveta,Voi,0,47,0
586,40.20013,-2.41189,Arap Moi,Tana River,Garsen,0,48,0
587,38.785812,-0.336756,Boka,Tana River,Bura,4,50,8
588,40.18489,-2.47074,Furaha,Tana River,Garsen,0,54,0
589,40.18693,-2.4561,Golbanti,Tana River,Garsen,1,50,2
590,39.630354,-0.461212,Hatata,Tana River,Bura,0,49,0
591,39.588658,-0.39428,Konoramadha,Tana River,Bura,0,46,0
592,40.16021,-2.4393,Najah,Tana River,Garsen,0,50,0
593,39.85563,-1.13158,Singwaya,Tana River,Bura,0,50,0
594,40.17096,-2.43784,Tarasaa,Tana River,Garsen,0,35,0
597,39.56,-3.6600194400000001,Kamkomani,Kilifi,Kaloleni,0,48,0
598,40.085072220000001,-3.4688972200000001,Kanani,Kilifi,Kilifi North,1,52,1.92307692307692
599,39.934224999999998,-3.39845278,Madeteni,Kilifi,Kilifi North,0,60,0
600,39.850588889999997,3.7885166699999999,Mkombe B,Kilifi,Kilifi North,0,47,0
602,39.241147220000002,-4.87959444,Nyarini,Kwale,Lunga Lunga,2,51,3.92156862745098
603,40.7001277,-2.52143333,Koreni,Lamu,Lamu West,1,50,2
605,40.72,-2.31,Ndambwe,Lamu,Lamu West,4,49,8.16326530612245
606,40.3893194,-2.6231111,Sendemke,Lamu,Lamu West,0,47,0
607,39.764416670000003,-4.0961416699999997,Bridge International ,Mombasa,Nyali,,,
609,39.660266667000002,4.0567138900000002,Happy Days,Mombasa,Mvita,1,32,3.125
610,39.734527780000001,4.0947500000000003,Kadongo,Mombasa,Kisauni,1,50,2
613,39.696841669999998,4.0480383900000003,Nyali  ,Mombasa,Nyali,2,55,3.63636363636364
619,38.347650000000002,-3.4812222199999998,Mazola,Taita Taveta,Mwatate,0,50,0
621,37.705647220000003,3.5071277799999998,Ngutini,Taita Taveta,Taveta,0,58,0
623,39.359924999999997,4.6535833000000002,Wasini Island,Taita Taveta,Wundanyi,0,26,0
624,39.607105560000001,-0.46384722,Adele,Tana River,Bura,0,49,0
625,39.64768333,-0.52839999999999998,Anole,Tana River,Bura,0,37,0
628,39.76999722,-0.62003889000000001,Sala,Tana River,Bura,0,47,0
630,34.472377,0.5409378,Syekumulo,Bungoma,Bumula,0,60,0
631,34.42494,0.5599943,Lunao fym,Bungoma,Bumula,0,60,0
632,34.445653,0.5694444,Mukuyuni pri,Bungoma,Bumula,0,60,0
633,34.393892,0.541655,Mikokwe ack primary,Bungoma,Bumula,0,60,0
634,34.397963,0.5542362,Wesimikha pri,Bungoma,Bumula,0,60,0
635,34.520829,0.4631312,Mukhuma primary,Bungoma,Bumula,0,59,0
636,34.544159,0.4780678,Wamunyiri primary,Bungoma,Bumula,0,57,0
637,34.50401,0.482715,Syoya primary,Bungoma,Bumula,0,59,0
638,34.515381,0.4979215,Talitia Primary,Bungoma,Bumula,0,58,0
639,34.536492,0.4674017,Wamumali,Bungoma,Bumula,0,59,0
640,34.419781,0.4964274,Maraba primary/khasoko codes used,Bungoma,Bumula,0,60,0
641,34.412935,0.48689,Khulwanda primary school,Bungoma,Bumula,0,60,0
642,34.40381,0.4833082,Khasoko primary school,Bungoma,Bumula,0,60,0
643,34.448221,0.4748275,Namusasi primary school,Bungoma,Bumula,0,60,0
644,34.390352,0.4746709,Namanze primary schoool,Bungoma,Bumula,0,60,0
645,34.3839,0.5553332,Bukirimo,Bungoma,Bumula,2,60,3.33333333333333
646,34.409101,0.6418738,Kitabisi R.C,Bungoma,Bumula,0,60,0
647,34.386509,0.5696568,Lelekhwe,Bungoma,Bumula,1,60,1.66666666666667
648,34.407532,0.5726531,Mwiyenga,Bungoma,Bumula,1,60,1.66666666666667
649,34.418241,0.5884561,Nakhwana R.C,Bungoma,Bumula,0,60,0
