county,subcounty,ward,school,school_id,lng,lat,n,N,prev
Nakuru,Njoro,Lare,Mugumo,4180921,36.0248133,-0.456355,0,30,0
Nakuru,Njoro,Lare,Kiriri,4180926,36.014292,-0.4419212,0,30,0
Nakuru,Njoro,Mau Narok,Makutano,4180931,36.0157382,-0.6291796,0,28,0
Nakuru,Njoro,Mau Narok,Maji Mingi,4180933,35.9481299,-0.6649196,1,30,3
Nakuru,Njoro,Mau Narok,Mau Narok,4180934,36.0084473,-0.6003694,1,30,3
Nakuru,Njoro,Mauche,Kaplelach,4180941,35.9941418,-0.5248711,1,30,3
Nakuru,Njoro,Mauche,Chepkisa Primary,4180942,35.9496461,-0.5356298,0,30,0
Nakuru,Njoro,Mauche,Chesoen,4180943,36.0308935,-0.5438335,0,30,0
Nakuru,Njoro,Nessuit,Tiritagoi,4180951,35.9062176,-0.4180063,1,30,3
Nakuru,Njoro,Nessuit,Messipei,4180952,35.874715,-0.3758794,0,30,0
Nakuru,Njoro,Njoro,Ndarugo Pri,4180961,35.9444967,-0.3346459,0,30,0
Nakuru,Njoro,Njoro,Utafiti Pri,4180962,35.9454525,-0.3388202,0,30,0
Nakuru,Rongai,Menengai West,Kiamunyi Pri,4181011,36.031549,-0.2700401,0,30,0
Nakuru,Rongai,Menengai West,Ol-Rongai Pri,4181012,36.0015062,-0.1588036,0,30,0
Nakuru,Rongai,Menengai West,Sasumwa Pri,4181013,35.9728009,-0.224616,3,30,10
Nakuru,Rongai,Mosop,Ngano,4181021,35.9953229,-0.342418,0,30,0
Nakuru,Rongai,Mosop,Atebwo,4181022,35.8825963,-0.2656204,0,30,0
Nakuru,Rongai,Mosop,Kerma,4181023,35.9674635,-0.31628,0,30,0
Nakuru,Rongai,Mosop,Mountain View,4181024,35.9884718,-0.1010414,2,30,7
Nakuru,Rongai,Solai,Ruiyobei,4181041,36.1459541,0.0834556,1,30,3
Nakuru,Rongai,Solai,Lower Solai,4181042,36.1691134,0.0778736,0,30,0
Nakuru,Rongai,Solai,Set Kobor,4181043,36.1358419,-0.024226,0,30,0
Nakuru,Rongai,Solai,Mwiteithia,4181044,36.0253948,-0.0563164,0,30,0
Nakuru,Rongai,Visoi,Leldet Primary,4181051,35.8309777,-0.1966986,1,30,3
Nakuru,Rongai,Visoi,Kanga,4181052,35.8364307,-0.1254967,2,30,7
Nakuru,Rongai,Visoi,Ngesumin,4181053,35.8553945,-0.1321498,1,30,3
Nakuru,Rongai,Visoi,Tuiyotich,4181054,36.0112639,-0.0923728,0,30,0
Nakuru,Subukia,Kabazi,Akuisi,4181112,36.1366583,-0.1096983,0,32,0
Nakuru,Subukia,Subukia,Subukia,4181122,36.1969483,-0.0306633,0,32,0
Nakuru,Subukia,Waseges,Gatagati,4181131,36.2506488,0.1683373,0,32,0
Nakuru,Subukia,Waseges,Simboiyon (Waseges),4181132,36.2437179,0.0780036,0,32,0
Nakuru,Subukia,Waseges,Looremeta,4181134,36.2349994,0.010084,0,32,0
Kericho,Ainamoi,Ainamoi,Ainamoi,4190111,35.2827429,-0.2999693,1,30,3
Kericho,Ainamoi,Kapkugerwet,Chemugusu,4190121,35.3152441,-0.3501921,0,30,0
Kericho,Ainamoi,Kapkugerwet,Sumeiyon,4190122,35.291505,-0.335615,2,30,7
Kericho,Ainamoi,Kapkugerwet,Keongo,4190123,35.2992144,-0.3435141,2,30,7
Kericho,Ainamoi,Kapsaos,Kondamet-Tul,4190131,35.3792369,-0.2792548,0,29,0
Kericho,Ainamoi,Kapsaos,Kapngetuny,4190132,35.33428,-0.3203304,3,30,10
Kericho,Ainamoi,Kapsoit,Chepkurbet,4190141,35.2497383,-0.34548,1,30,3
Kericho,Ainamoi,Kapsoit,Torit,4190142,35.1996076,-0.3061424,0,30,0
Kericho,Ainamoi,Kapsoit,Lemeiywet,4190143,35.2172834,-0.2628467,3,30,10
Kericho,Ainamoi,Kipchebor,Highland,4190151,35.2807117,-0.3710165,1,30,3
Kericho,Ainamoi,Kipchebor,Chepkolon,4190152,35.2577445,-0.3701287,1,30,3
Kericho,Ainamoi,Kipchimchim,Kerego,4190161,35.28037,-0.3512176,2,30,7
Kericho,Ainamoi,Kipchimchim,Kaparuso,4190162,35.2645233,-0.3404454,0,30,0
Kericho,Belgut,Chaik,Saosa,4190211,35.3129504,-0.4114162,2,32,6
Kericho,Belgut,Chaik,Tilwet,4190212,35.3171378,-0.363282,4,32,12
Kericho,Belgut,Chaik,Jamji,4190213,35.1759083,-0.4650233,6,32,19
Kericho,Belgut,Cheptororiet/Seretut,Kapsuser,4190221,35.222575,-0.4080633,1,30,3
Kericho,Belgut,Cheptororiet/Seretut,Kesagetiet,4190222,35.1802291,-0.4290206,0,30,0
Kericho,Belgut,Cheptororiet/Seretut,Chepkosilen,4190223,35.1793388,-0.4545628,1,30,3
Kericho,Belgut,Kabianga,Mobego,4190231,35.1499869,-0.4300333,0,30,0
Kericho,Belgut,Kabianga,Kamaas,4190232,35.1049688,-0.4594271,1,30,3
Kericho,Belgut,Kabianga,Kapkures B,4190233,35.0947843,-0.4366728,3,30,10
Kericho,Belgut,Kapsuser,Kapnandet,4190241,35.2177567,-0.3615317,1,30,3
Kericho,Belgut,Kapsuser,Kaplemeiywet,4190242,35.210881,-0.3732762,2,31,6
Kericho,Belgut,Kapsuser,Susumwet,4190243,35.2208192,-0.3863853,3,30,10
Kericho,Belgut,Waldai,Chyemen,4190251,35.1665283,-0.3887517,0,31,0
Kericho,Belgut,Waldai,Cheronget,4190252,35.1827953,-0.3347882,1,30,3
Kericho,Bureti,Cheboin,Kaptele,4190311,35.1080875,-0.6007947,4,30,13
Kericho,Bureti,Cheboin,Chesamisiet,4190312,35.0961014,-0.5283442,0,30,0
Kericho,Bureti,Chemosot,Chelilis,4190321,35.1734512,-0.5394695,4,30,13
Kericho,Bureti,Chemosot,Kipkerieny,4190322,35.2054015,-0.4432554,3,30,10
Kericho,Bureti,Cheplanget,Arokyet,4190331,35.0768387,-0.5891432,4,30,13
Kericho,Bureti,Cheplanget,Kaldit,4190332,35.0876337,-0.6013804,21,30,70
Kericho,Bureti,Kapkatet,Sosit,4190341,35.1648319,-0.639765,2,30,7
Kericho,Bureti,Kapkatet,Kimugul,4190342,35.1720768,-0.6588953,9,30,30
Kericho,Bureti,Kisiara,Chamamanyik,4190351,35.1373221,-0.4847369,5,30,17
Kericho,Bureti,Kisiara,Mabasi,4190352,35.0726534,-0.5000866,8,30,27
Kericho,Bureti,Kisiara,Reresik,4190353,35.0871585,-0.4852761,7,30,23
Kericho,Bureti,Litein,Cheribo Ochi,4190361,35.1312852,-0.6190458,6,30,20
Kericho,Bureti,Litein,Lalagin,4190362,35.1865077,-0.5701608,9,30,30
Kericho,Bureti,Tebesonik,Kabusienduk,4190371,35.1074505,-0.548152,4,30,13
Kericho,Bureti,Tebesonik,Siongi,4190372,35.1040115,-0.5743798,0,30,0
Kericho,Kipkelion East,Chepseon,Sigowet,4190411,35.4560829,-0.2430987,1,30,3
Kericho,Kipkelion East,Chepseon,Mau Tea,4190412,35.3653017,-0.3240403,3,30,10
Kericho,Kipkelion East,Chepseon,Tugunon,4190413,35.4130663,-0.250533,0,30,0
Kericho,Kipkelion East,Kedowa/Kimugul,Sitian,4190421,35.5250829,-0.2444224,0,30,0
Kericho,Kipkelion East,Kedowa/Kimugul,Ndarugu,4190422,35.5733949,-0.2220125,1,30,3
Kericho,Kipkelion East,Kedowa/Kimugul,Ewat,4190423,35.6010865,-0.2189016,0,30,0
Kericho,Kipkelion East,Kedowa/Kimugul,Chebewor,4190424,35.6011937,-0.2056186,0,31,0
Kericho,Kipkelion East,Londiani,Londiani Farmers,4190431,35.6005159,-0.1229046,0,30,0
Kericho,Kipkelion East,Londiani,Saramek,4190432,35.5278341,-0.1230578,0,30,0
Kericho,Kipkelion East,Londiani,Masaita,4190433,35.5797414,-0.1347835,0,31,0
Kericho,Kipkelion East,Londiani,Kipsirichet,4190434,35.5345503,-0.1456647,0,30,0
Kericho,Kipkelion East,Tendeno/Sorget,Tendeno,4190441,35.4693975,-0.0150539,0,30,0
Kericho,Kipkelion East,Tendeno/Sorget,Simboiyon,4190442,35.5956563,-0.0803879,0,30,0
Kericho,Kipkelion East,Tendeno/Sorget,Malaget,4190443,35.4964189,-0.0171435,0,31,0
Kericho,Kipkelion East,Tendeno/Sorget,Sorget,4190444,35.5533841,-0.0819286,0,30,0
Kericho,Kipkelion West,Chilchila,Chilchilia,4190511,35.3496479,-0.1978737,0,30,0
Kericho,Kipkelion West,Chilchila,Siwot,4190512,35.3555267,-0.2141883,0,30,0
Kericho,Kipkelion West,Chilchila,Chepkendi,4190513,35.3723022,-0.1865913,0,30,0
Kericho,Kipkelion West,Kamasian,Nyagacho,4190521,35.4128251,-0.1318515,0,30,0
Kericho,Kipkelion West,Kamasian,Lelu Pri,4190522,35.4369128,-0.1525463,0,30,0
Kericho,Kipkelion West,Kamasian,Bartera Pri,4190523,35.430094,-0.1339441,0,30,0
Kericho,Kipkelion West,Kamasian,Saoset,4190524,35.4419451,-0.1239089,0,30,0
Kericho,Kipkelion West,Kipkelion,Kipchorian,4190531,35.4801958,-0.1897018,0,30,0
Kericho,Kipkelion West,Kipkelion,Seguton,4190532,35.5053314,-0.1287953,1,31,3
Kericho,Kipkelion West,Kipkelion,Kenyelet,4190533,35.4978606,-0.1666172,1,30,3
Kericho,Kipkelion West,Kipkelion,Kimologit,4190534,35.4724862,-0.1145972,2,30,7
Kericho,Kipkelion West,Kunyak,Sirgoi,4190541,35.2809783,-0.143665,3,30,10
Kericho,Kipkelion West,Kunyak,Urafiki,4190542,35.2903117,-0.1529916,2,30,7
Kericho,Kipkelion West,Kunyak,Kotetni,4190543,35.3154581,-0.1601664,0,30,0
Kericho,Kipkelion West,Kunyak,Chesigot,4190544,35.2781483,-0.1179583,4,30,13
Kericho,Sigowet/Soin,Kaplelartet,Kiplekwa,4190611,35.0865464,-0.3481142,0,30,0
Kericho,Sigowet/Soin,Kaplelartet,Iraa,4190612,35.0832035,-0.3586786,0,30,0
Kericho,Sigowet/Soin,Kaplelartet,Kipsamoi-Soin/Sigowet,4190613,35.0651414,-0.4029265,1,30,3
Kericho,Sigowet/Soin,Sigowet,Cheptuiyet,4190621,35.0585148,-0.4821307,3,30,10
Kericho,Sigowet/Soin,Sigowet,Kabasweti,4190622,35.0833703,-0.4553042,6,30,20
Kericho,Sigowet/Soin,Sigowet,Kapkeburu,4190624,35.0727104,-0.4241524,0,30,0
Kericho,Sigowet/Soin,Soin,Nyalibuch,4190631,34.932228,-0.1766956,0,30,0
Kericho,Sigowet/Soin,Soin,Koyabei,4190632,35.2260081,-0.1743848,1,30,3
Kericho,Sigowet/Soin,Soin,Koitaburot Primary,4190633,35.2029611,-0.2135259,0,30,0
Kericho,Sigowet/Soin,Soin,Kileges,4190634,35.1453461,-0.1715961,0,30,0
Kericho,Sigowet/Soin,Soliat,Cheramor,4190641,35.1124366,-0.2737942,0,30,0
Kericho,Sigowet/Soin,Soliat,Koron-Koi [Kericho],4190642,35.1404574,-0.3133793,0,30,0
Kericho,Sigowet/Soin,Soliat,Sombicho,4190643,35.1634857,-0.3005407,1,30,3
Kericho,Sigowet/Soin,Soliat,Kapsorok,4190644,35.065227,-0.3085763,1,30,3
Nandi,Aldai,Kabwareng,Chepkuny,4200111,34.8915736,0.1114416,2,30,7
Nandi,Aldai,Kabwareng,Koibarak,4200112,34.8781561,0.1253479,6,30,20
Nandi,Aldai,Kaptumo-Kaboi,Kamarini,4200121,35.0664477,0.0859287,4,30,13
Nandi,Aldai,Kaptumo-Kaboi,Kipchawat,4200122,35.1003881,0.0849862,2,30,7
Nandi,Aldai,Kaptumo-Kaboi,Ibanja,4200123,35.0781034,0.0839312,2,30,7
Nandi,Aldai,Kemeloi-Maraba,Tirikwo,4200131,34.8908622,0.0034278,3,32,9
Nandi,Aldai,Kemeloi-Maraba,Koitabut,4200132,34.8800979,0.0805286,7,30,23
Nandi,Aldai,Kobujoi,Kibora,4200141,34.9324598,0.0342767,0,30,0
Nandi,Aldai,Kobujoi,Chepkebuge,4200142,34.957499,0.0439439,3,30,10
Nandi,Aldai,Kobujoi,Kobujoi,4200143,34.9768996,0.0555906,0,30,0
Nandi,Aldai,Koyo-Ndurio,Kimolwo,4200151,35.000901,0.0065711,0,30,0
Nandi,Aldai,Koyo-Ndurio,Koyo,4200152,35.0545117,0.0365667,2,30,7
Nandi,Aldai,Terik,Kapchebuchek,4200161,34.8564678,0.038485,1,30,3
Nandi,Aldai,Terik,Soi,4200162,34.7669327,-0.014792,1,30,3
Nandi,Aldai,Terik,Siginwai,4200163,34.8542853,0.050672,4,30,13
Nandi,Chesumei,Chemundu/Kapng Etuny,Karlel,4200211,35.1120512,0.2853634,2,30,7
Nandi,Chesumei,Chemundu/Kapng Etuny,Chemundu,4200212,35.0882903,0.2490999,0,30,0
Nandi,Chesumei,Chemundu/Kapng Etuny,Kapkechui,4200213,35.0662819,0.2389514,0,30,0
Nandi,Chesumei,Kaptel/Kamoiywo,St Emmanuel Kapkoimet,4200221,35.0589878,0.2786491,1,30,3
Nandi,Chesumei,Kaptel/Kamoiywo,Sironoi Sda,4200222,35.0959144,0.3128247,0,30,0
Nandi,Chesumei,Kaptel/Kamoiywo,Kiutany,4200223,35.0409584,0.3231749,0,30,0
Nandi,Chesumei,Kiptuya,Siksiket,4200231,34.997845,0.1690767,8,30,27
Nandi,Chesumei,Kiptuya,Kechire,4200232,35.0081123,0.1795796,5,30,17
Nandi,Chesumei,Kosirai,Kokwet,4200241,35.1274003,0.3125194,0,30,0
Nandi,Chesumei,Kosirai,Aic Belekenya,4200242,35.1448358,0.2738114,2,30,7
Nandi,Chesumei,Kosirai,St Francis Rongit,4200243,35.1413104,0.3011521,0,30,0
Nandi,Chesumei,Lelmokwo/Ngechek,Nduroto,4200251,35.1880119,0.2994455,0,30,0
Nandi,Chesumei,Lelmokwo/Ngechek,Kipkongorwa,4200252,35.1334614,0.3776416,0,30,0
Nandi,Chesumei,Lelmokwo/Ngechek,Aic Kapkongony,4200253,35.2156543,0.2841791,0,30,0
Nandi,Emgwen,Chepkumia,Kabaskei,4200311,34.9568167,0.1466017,4,30,13
Nandi,Emgwen,Chepkumia,Senetwo,4200312,34.9363567,0.1048833,14,31,45
Nandi,Emgwen,Chepkumia,Kamno,4200313,34.9400598,0.1369421,0,30,0
Nandi,Emgwen,Kapkangani,Kamenon,4200321,34.9611167,0.2005117,1,30,3
Nandi,Emgwen,Kapkangani,Mokwo,4200322,34.9336233,0.1912833,3,30,10
Nandi,Emgwen,Kapkangani,Kapkatoi,4200323,34.9210698,0.1701114,5,30,17
Nandi,Emgwen,Kapkangani,Sirwa Yala,4200324,34.9358596,0.174989,4,30,13
Nandi,Emgwen,Kapsabet,Meswo,4200331,35.1195663,0.1688632,0,30,0
Nandi,Emgwen,Kapsabet,Kapkesengin,4200332,35.0758086,0.1770766,1,30,3
Nandi,Emgwen,Kapsabet,Simteret,4200333,35.0683349,0.1540995,0,30,0
Nandi,Emgwen,Kapsabet,Aic Kaptumoo,4200334,35.135255,0.20542,0,30,0
Nandi,Emgwen,Kilibwoni,Songoliet,4200341,35.2602858,0.235348,0,30,0
Nandi,Emgwen,Kilibwoni,Sinendo,4200343,35.2695223,0.2544525,0,30,0
Nandi,Emgwen,Kilibwoni,Kipture,4200344,35.1473727,0.180786,0,30,0
Nandi,Mosop,Chepterwai,Kolonget,4200411,34.8811588,0.5270123,0,30,0
Nandi,Mosop,Chepterwai,Kamasai,4200412,34.8801891,0.5413219,0,30,0
Nandi,Mosop,Kabisaga,Kormaet,4200421,35.1498816,0.4562486,0,30,0
Nandi,Mosop,Kabisaga,Kipsamoo,4200422,35.12253,0.3559998,0,30,0
Nandi,Mosop,Kabiyet,Kapkagaron,4200431,35.077425,0.4552584,0,30,0
Nandi,Mosop,Kabiyet,Cheptuiyet (Kabiyet),4200432,35.0780564,0.4297121,0,30,0
Nandi,Mosop,Kipkaren,Kakiptui,4200441,35.0595698,0.5335934,1,30,3
Nandi,Mosop,Kipkaren,Kimong,4200442,35.0232873,0.4469432,0,30,0
Nandi,Mosop,Kurgung/Surungai,Chepnyogoson,4200451,34.9589436,0.4149225,0,30,0
Nandi,Mosop,Kurgung/Surungai,Kiptangus,4200452,34.9855756,0.4161844,1,30,3
Nandi,Mosop,Ndalat,Nyigoon,4200461,35.1177,0.5286285,0,30,0
Nandi,Mosop,Ndalat,Ngariet,4200462,35.149994,0.5282432,0,30,0
Nandi,Mosop,Sangalo/Kebulonik,Sangalo,4200471,35.0270952,0.3511534,0,30,0
Nandi,Mosop,Sangalo/Kebulonik,Kugeroniot,4200472,35.0425951,0.3466823,0,30,0
Nandi,Mosop,Sangalo/Kebulonik,Sangalo Township,4200473,35.0446869,0.3628229,0,33,0
Nandi,Nandi Hills,Chepkunyuk,Ngame,4200511,35.2851625,0.1341524,9,30,30
Nandi,Nandi Hills,Chepkunyuk,Septon,4200512,35.2149861,0.1021135,4,30,13
Nandi,Nandi Hills,Chepkunyuk,Kogamei,4200513,35.2184885,0.1658512,1,30,3
Nandi,Nandi Hills,Kapchorua,Mogobich,4200522,35.3068338,0.1386256,3,30,10
Nandi,Nandi Hills,Kapchorua,Kipkorom,4200523,35.3003723,0.0781534,5,30,17
Nandi,Nandi Hills,Kapchorua,Cherobon,4200524,35.3183453,0.0174926,0,30,0
Nandi,Nandi Hills,Ol Lessos,Koilot,4200541,35.3135516,0.175813,1,30,3
Nandi,Nandi Hills,Ol Lessos,Ogirgir,4200542,35.2895057,0.1576406,1,30,3
Nandi,Nandi Hills,Ol Lessos,Ndururo,4200543,35.3370404,0.1641061,1,30,3
Nandi,Nandi Hills,Ol Lessos,Kipkoror,4200544,35.2575921,0.1617189,1,30,3
Nandi,Tinderet,Chemelil/Chemase,Tambul,4200611,35.1101392,0.012677,4,30,13
Nandi,Tinderet,Chemelil/Chemase,Tuiyobei,4200612,35.1648603,-0.0387374,0,30,0
Nandi,Tinderet,Chemelil/Chemase,Kibongwa,4200613,35.0272843,-0.0178432,1,30,3
Nandi,Tinderet,Kapsimotwo,Barasendu,4200621,35.1240393,0.0535503,3,30,10
Nandi,Tinderet,Kapsimotwo,Morobi,4200622,35.16415,0.0475117,0,30,0
Nandi,Tinderet,Kapsimotwo,Kibwari,4200623,35.1481099,0.0722987,1,30,3
Nandi,Tinderet,Kapsimotwo,Kapsoito,4200624,35.2251572,0.0363618,4,30,13
Nandi,Tinderet,Songhor/Soba,Kabutiei,4200631,35.2882241,0.0019316,2,30,7
Nandi,Tinderet,Songhor/Soba,Kamuny,4200632,35.0250438,-0.036595,2,30,7
Nandi,Tinderet,Songhor/Soba,Kipsielei,4200633,35.2761668,0.016918,0,30,0
Nandi,Tinderet,Songhor/Soba,Koiyet,4200634,35.2767617,-0.0706367,0,30,0
Nandi,Tinderet,Tindiret,Koisegem,4200641,35.3768394,0.0257301,0,30,0
Nandi,Tinderet,Tindiret,Tachasis,4200642,35.3594432,0.0104009,2,30,7
Nandi,Tinderet,Tindiret,Kimugul (Tindiret),4200643,35.3319528,0.02183,0,30,0
Nandi,Tinderet,Tindiret,Olomotit,4200644,35.3831007,-0.0027425,1,30,3
Narok,Emurua Dikirr,Ilkerin,Emityot,4210111,35.0898557,-1.0234045,2,32,6
Narok,Emurua Dikirr,Ilkerin,Chepkoiyet,4210112,35.0937232,-0.9562868,2,32,6
Narok,Emurua Dikirr,Ilkerin,Rwandanat,4210113,35.1363506,-1.058074,1,32,3
Narok,Emurua Dikirr,Kapsasian,Kipkandulit,4210121,35.1689416,-1.011805,0,32,0
Narok,Emurua Dikirr,Kapsasian,Koibeiyot,4210122,35.15715,-0.9714567,0,32,0
Narok,Emurua Dikirr,Kapsasian,Kapsasian,4210123,35.1298841,-0.9670396,2,32,6
Narok,Emurua Dikirr,Kapsasian,Kitait,4210124,35.1329458,-0.9947277,2,32,6
Narok,Emurua Dikirr,Mogondo,Chesabuni,4210131,35.0184233,-1.0200817,10,32,31
Narok,Emurua Dikirr,Mogondo,Mogondo,4210132,35.0738315,-0.9906536,2,32,6
Narok,Emurua Dikirr,Mogondo,Chebara,4210133,35.0406772,-0.9991342,6,32,19
Narok,Emurua Dikirr,Mogondo,Mogor,4210134,35.0107647,-1.0323004,4,32,12
Narok,Emurua Dikirr,Ololmasani,Kamermeru,4210141,35.062769,-0.9279797,1,32,3
Narok,Emurua Dikirr,Ololmasani,Simotwet,4210142,35.063591,-0.9498416,5,32,16
Narok,Emurua Dikirr,Ololmasani,Tach-Asis,4210143,35.0700709,-0.9559914,9,32,28
Narok,Emurua Dikirr,Ololmasani,Cheserton,4210144,35.0796864,-0.9323115,3,32,9
Narok,Kilgoris,Angata Barikoi,Olesoilal,4210211,34.812941,-1.3348006,16,32,50
Narok,Kilgoris,Angata Barikoi,Ngendalel,4210212,34.7549883,-1.3425567,12,32,38
Narok,Kilgoris,Keyian,Enoosaen,4210221,34.7333532,-1.0215836,6,32,19
Narok,Kilgoris,Keyian,Oldanyati,4210222,34.68916,-1.0735317,12,32,38
Narok,Kilgoris,Keyian,Ntuka (Keyian),4210223,34.6810884,-1.0358204,7,32,22
Narok,Kilgoris,Kilgoris Central,Kilena,4210231,34.97119,-1.0415344,19,32,59
Narok,Kilgoris,Kilgoris Central,Osupuko,4210232,34.9071894,-0.9418077,1,32,3
Narok,Kilgoris,Kimintet,Enairukurukoi,4210241,34.9473586,-1.0954256,9,33,27
Narok,Kilgoris,Kimintet,Iltolish Mara,4210242,35.0284282,-1.2038903,5,32,16
Narok,Kilgoris,Kimintet,Olmeoshi,4210243,35.2059152,-1.0625641,7,32,22
Narok,Kilgoris,Lolgorian,Entejia,4210251,34.8577634,-1.1823651,19,30,63
Narok,Kilgoris,Lolgorian,Ntoluo,4210252,34.7753029,-1.1453531,10,32,31
Narok,Kilgoris,Shankoe,Shankoe,4210261,34.7948062,-0.9700913,3,32,9
Narok,Kilgoris,Shankoe,Sosio,4210262,34.8730613,-1.0059715,2,32,6
Narok,Kilgoris,Shankoe,Endoinyo Onkopit,4210263,34.8290204,-0.9887262,8,32,25
Narok,Narok East,Ildamat,Iltumutum,4210311,35.9578084,-1.2450332,0,32,0
Narok,Narok East,Ildamat,Olopikidongoe,4210312,36.0535511,-0.970324,0,34,0
Narok,Narok East,Ildamat,Olesito,4210313,36.1038739,-0.8775208,2,32,6
Narok,Narok East,Keekonyokie,Ilooiboti,4210321,36.1596743,-1.0468978,0,33,0
Narok,Narok East,Keekonyokie,Lelongo,4210322,36.1617614,-1.0195106,0,32,0
Narok,Narok East,Keekonyokie,Oloikarere,4210323,36.203245,-1.1253245,0,34,0
Narok,Narok East,Keekonyokie,Karuka,4210324,36.311545,-1.1780183,0,31,0
Narok,Narok East,Mosiro,Enoolpopong,4210331,36.0458014,-1.1624479,0,32,0
Narok,Narok East,Mosiro,Mosiro,4210332,36.1182379,-1.3885129,0,32,0
Narok,Narok East,Mosiro,Oloika,4210333,36.11596,-1.1280017,0,32,0
Narok,Narok East,Mosiro,Ilkiremisho,4210334,36.0782255,-1.0244096,0,32,0
Narok,Narok East,Suswa,Oloirowua,4210341,36.2802046,-1.0076789,0,32,0
Narok,Narok East,Suswa,Oloitip,4210342,36.1784671,-1.1017627,0,32,0
Narok,Narok East,Suswa,Ilkirragarien,4210343,36.1802739,-0.982957,0,32,0
Narok,Narok East,Suswa,Oltepesi,4210344,36.6247435,-1.0144799,0,33,0
Narok,Narok North,Melili,Iretet (Melili),4210411,35.9500095,-0.9759676,0,32,0
Narok,Narok North,Melili,Olturoto,4210412,35.9500055,-0.9763909,0,30,0
Narok,Narok North,Narok Town,Masikonde,4210421,35.8728568,-1.0843743,0,30,0
Narok,Narok North,Narok Town,Nairasirasa,4210422,35.8201239,-1.0565839,0,30,0
Narok,Narok North,Narok Town,Osegel,4210423,35.917106,-1.1268327,0,30,0
Narok,Narok North,Nkareta,Katakala,4210431,35.7691465,-1.0989316,0,30,0
Narok,Narok North,Nkareta,Olokuseroi,4210432,35.7599732,-0.9322842,0,30,0
Narok,Narok North,Olokurto,Naituyupaki,4210441,35.8842003,-0.6647233,0,30,0
Narok,Narok North,Olokurto,Ilpolton,4210442,35.823475,-0.6338509,2,30,7
Narok,Narok North,Olokurto,Miti Mbili,4210443,35.9296738,-0.591306,0,30,0
Narok,Narok North,Olorropil,Kisiriri,4210451,35.8899001,-0.8605479,1,30,3
Narok,Narok North,Olorropil,Ololoiboti,4210452,35.9076947,-0.7628216,0,30,0
Narok,Narok North,Olpusimoru,Olemeisi,4210461,35.7432019,-0.5454138,2,30,7
Narok,Narok North,Olpusimoru,Kamurar,4210462,35.7755737,-0.6118901,5,30,17
Narok,Narok North,Olpusimoru,Olpusimoru,4210463,35.7521192,-0.5697206,0,30,0
Narok,Narok South,Loita,Nkopon,4210511,35.7827575,-1.8230214,0,32,0
Narok,Narok South,Loita,Esoit Empurputia,4210512,35.8494673,-1.8644842,2,30,7
Narok,Narok South,Majimoto/Naroosura,Oloongila,4210521,35.6201252,-1.0795668,0,32,0
Narok,Narok South,Majimoto/Naroosura,Oloornganayio,4210522,35.8288867,-1.3174667,2,32,6
Narok,Narok South,Majimoto/Naroosura,Ntuka,4210523,35.8890404,-1.384633,2,33,6
Narok,Narok South,Melelo,Olooretet,4210531,35.6725064,-0.9492974,0,32,0
Narok,Narok South,Melelo,Olenganji Nabo,4210532,35.5704183,-0.8740767,0,32,0
Narok,Narok South,Ololulung A,Olenkoirien,4210541,35.7188095,-0.9123023,0,32,0
Narok,Narok South,Ololulung A,Osotua,4210542,35.7439957,-0.8175573,9,32,28
Narok,Narok South,Ololulung A,Iltalala,4210543,35.7244882,-1.3628258,0,32,0
Narok,Narok South,Sagamian,Sagamian,4210551,35.5542602,-0.8023387,6,32,19
Narok,Narok South,Sagamian,Bondet,4210552,35.5865069,-0.7576448,2,32,6
Narok,Narok South,Sogoo,Chepkwendo,4210561,35.5477228,-0.8345136,5,33,15
Narok,Narok South,Sogoo,Tiriytab Angwan,4210562,35.6071684,-0.870135,3,33,9
Narok,Narok South,Sogoo,Kwalela,4210563,35.5745141,-0.8007134,1,32,3
Narok,Narok West,Ilmotiok,Oloonkerin,4210611,35.5304923,-1.1020615,0,32,0
Narok,Narok West,Ilmotiok,Aganga,4210612,35.4827162,-0.8892931,11,32,34
Narok,Narok West,Ilmotiok,Kipsongol,4210613,35.5226052,-0.9486546,19,32,59
Narok,Narok West,Mara,Ole Nabaala,4210621,35.4923952,-1.0784318,0,32,0
Narok,Narok West,Mara,Enoosoito,4210622,35.4068724,-1.1227433,2,32,6
Narok,Narok West,Mara,Iretet,4210623,35.6739823,-1.519121,2,32,6
Narok,Narok West,Mara,Laila,4210624,35.3559958,-1.0435627,0,32,0
Narok,Narok West,Naikarra,Enturoto,4210631,35.7180333,-1.6728337,0,32,0
Narok,Narok West,Naikarra,Olpalakilaki,4210632,35.3784483,-1.687075,3,32,9
Narok,Narok West,Naikarra,Leshuta,4210633,35.7472201,-1.693164,0,32,0
Narok,Narok West,Naikarra,Naikarra,4210634,35.6661245,-1.6016214,4,32,12
Narok,Narok West,Siana,Nkoilale,4210641,35.3943666,-1.4622549,0,32,0
Narok,Narok West,Siana,Nkairowuani,4210642,35.5835311,-1.1813496,2,32,6
Narok,Narok West,Siana,Sekenani,4210643,35.7181786,-1.6725053,4,32,12
Narok,Narok West,Siana,Ripoi,4210644,35.521439,-1.5319875,1,32,3
Kajiado,Kajiado Central,Dalalekutuk,Esilalei,4220111,36.7992852,-2.0366416,0,32,0
Kajiado,Kajiado Central,Dalalekutuk,Saina,4220112,36.7908708,-1.8366899,0,32,0
